id,age,country,language,personality,reading_habits,favourite_genres,patience
ID2629,66,Indonesia,Indonesian,Extrovert,Several times a week,Fantasy,Moderate
ID2630,18,India,Hindi,Extrovert,Rarely,Poetry,High
ID2631,45,United States,English,Ambivert,Weekly,Biography & Memoir,Low
ID2632,33,Mexico,Spanish,Introvert,Monthly,Fiction,Low
ID2633,58,France,French,Extrovert,Monthly,Fantasy,Moderate
ID2634,70,Brazil,Portuguese,Extrovert,Daily,Fiction,Moderate
ID2635,65,Brazil,Portuguese,Extrovert,Weekly,Fiction,High
ID2636,24,Mexico,Spanish,Ambivert,Several times a week,Science Fiction,High
ID2637,49,South Korea,Korean,Introvert,Monthly,Mystery & Thriller,Moderate
ID2638,53,India,Hindi,Ambivert,Several times a week,Science & Technology,Moderate
ID2639,19,India,Hindi,Ambivert,Weekly,Comics & Graphic Novels,Moderate
ID2640,36,India,Hindi,Extrovert,Daily,Fantasy,Moderate
ID2641,57,Nigeria,English,Extrovert,Weekly,Mystery & Thriller,Moderate
ID2642,75,India,Hindi,Introvert,Several times a week,Comics & Graphic Novels,High
ID2643,34,Indonesia,Indonesian,Ambivert,Several times a week,Fiction,High
ID2644,45,Australia,English,Ambivert,Weekly,Poetry,Moderate
ID2645,22,India,Hindi,Ambivert,Weekly,History,Moderate
ID2646,52,United Kingdom,English,Ambivert,Several times a week,Fiction,Moderate
ID2647,18,Nigeria,English,Introvert,Monthly,Fantasy,Moderate
ID2648,52,Germany,German,Ambivert,Rarely,History,Low
ID2649,39,Italy,Italian,Extrovert,Several times a week,Romance,Moderate
ID2650,67,Spain,Spanish,Extrovert,Weekly,History,High
ID2651,39,United Kingdom,English,Ambivert,Several times a week,Science Fiction,Low
ID2652,41,Sweden,Swedish,Introvert,Monthly,Fiction,Low
ID2653,46,India,Hindi,Ambivert,Rarely,Mystery & Thriller,Moderate
ID2654,26,India,Hindi,Introvert,Weekly,Mystery & Thriller,Moderate
ID2655,46,China,Mandarin Chinese,Extrovert,Several times a week,Self-Help,Low
ID2656,69,United Kingdom,English,Ambivert,Several times a week,Business,Low
ID2657,60,United Kingdom,English,Ambivert,Rarely,Science Fiction,High
ID2658,18,Japan,Japanese,Ambivert,Monthly,Mystery & Thriller,Moderate
ID2659,73,India,Hindi,Extrovert,Several times a week,Science Fiction,High
ID2660,58,India,Hindi,Introvert,Daily,Business,Low
ID2661,47,India,Hindi,Introvert,Daily,Fiction,Moderate
ID2662,46,South Africa,English,Extrovert,Rarely,Science & Technology,High
ID2663,26,Canada,English,Ambivert,Several times a week,Mystery & Thriller,Moderate
ID2664,57,France,French,Extrovert,Several times a week,Romance,Moderate
ID2665,49,Japan,Japanese,Extrovert,Daily,Fantasy,High
ID2666,40,India,Hindi,Extrovert,Several times a week,Fiction,Moderate
ID2667,20,Spain,Spanish,Ambivert,Rarely,Comics & Graphic Novels,Low
ID2668,53,India,Hindi,Ambivert,Weekly,Mystery & Thriller,Low
ID2669,59,South Korea,Korean,Ambivert,Weekly,Science Fiction,Moderate
ID2670,58,Mexico,Spanish,Extrovert,Weekly,Romance,High
ID2671,43,Mexico,Spanish,Introvert,Weekly,Science & Technology,Moderate
ID2672,60,Netherlands,Dutch,Ambivert,Daily,History,Moderate
ID2673,45,South Africa,English,Introvert,Weekly,Fiction,Moderate
ID2674,20,China,Mandarin Chinese,Ambivert,Weekly,Biography & Memoir,High
ID2675,20,Brazil,Portuguese,Introvert,Daily,History,Low
ID2676,53,Australia,English,Extrovert,Monthly,Poetry,Low
ID2677,60,France,French,Extrovert,Weekly,Biography & Memoir,Moderate
ID2678,31,India,Hindi,Ambivert,Monthly,Self-Help,High
ID2679,62,United Kingdom,English,Extrovert,Daily,Science Fiction,Moderate
ID2680,66,India,Hindi,Ambivert,Several times a week,Mystery & Thriller,High
ID2681,39,Italy,Italian,Introvert,Daily,Fantasy,Moderate
ID2682,66,United Kingdom,English,Extrovert,Daily,Mystery & Thriller,Moderate
ID2683,70,India,Hindi,Introvert,Several times a week,Business,Low
ID2684,74,South Africa,English,Ambivert,Several times a week,Science Fiction,High
ID2685,39,Italy,Italian,Ambivert,Daily,Science & Technology,High
ID2686,63,India,Hindi,Ambivert,Monthly,Comics & Graphic Novels,High
ID2687,55,United States,English,Introvert,Daily,Fantasy,High
ID2688,44,India,Hindi,Ambivert,Monthly,Fiction,Moderate
ID2689,39,India,Hindi,Extrovert,Weekly,History,Moderate
ID2690,25,Germany,German,Ambivert,Daily,Self-Help,Moderate
ID2691,35,India,Hindi,Introvert,Daily,Science Fiction,Moderate
ID2692,49,Australia,English,Extrovert,Monthly,Fiction,Moderate
ID2693,68,Australia,English,Introvert,Several times a week,Mystery & Thriller,Moderate
ID2694,64,Spain,Spanish,Extrovert,Daily,Business,High
ID2695,73,Italy,Italian,Ambivert,Rarely,Fiction,Low
ID2696,44,United Kingdom,English,Introvert,Several times a week,Fantasy,Moderate
ID2697,22,India,Hindi,Extrovert,Several times a week,Fantasy,Low
ID2698,43,Brazil,Portuguese,Introvert,Weekly,Fiction,High
ID2699,65,Canada,English,Ambivert,Several times a week,Science Fiction,Moderate
ID2700,40,China,Mandarin Chinese,Introvert,Daily,Self-Help,Moderate
ID2701,22,United States,English,Introvert,Monthly,Mystery & Thriller,Moderate
ID2702,35,India,Hindi,Extrovert,Several times a week,History,Moderate
ID2703,22,France,French,Introvert,Weekly,Romance,Moderate
ID2704,63,United States,English,Ambivert,Daily,Romance,Low
ID2705,66,South Korea,Korean,Extrovert,Daily,Business,Moderate
ID2706,28,United States,English,Extrovert,Rarely,Fantasy,Moderate
ID2707,30,South Korea,Korean,Introvert,Daily,Fiction,Low
ID2708,46,India,Hindi,Ambivert,Monthly,Science & Technology,High
ID2709,51,India,Hindi,Ambivert,Several times a week,Business,Moderate
ID2710,47,United States,English,Ambivert,Rarely,Poetry,Moderate
ID2711,23,United States,English,Extrovert,Several times a week,History,Low
ID2712,24,South Africa,English,Introvert,Weekly,Fantasy,Low
ID2713,66,Germany,German,Introvert,Daily,Biography & Memoir,Low
ID2714,36,India,Hindi,Ambivert,Daily,Fantasy,High
ID2715,44,India,Hindi,Extrovert,Daily,Fiction,Low
ID2716,41,India,Hindi,Extrovert,Daily,Biography & Memoir,Moderate
ID2717,74,United States,English,Introvert,Several times a week,Business,Moderate
ID2718,48,United Kingdom,English,Ambivert,Monthly,Fantasy,Moderate
ID2719,75,Italy,Italian,Ambivert,Daily,Fantasy,Moderate
ID2720,52,India,Hindi,Extrovert,Monthly,Fiction,Moderate
ID2721,38,United Kingdom,English,Introvert,Weekly,Fiction,Moderate
ID2722,20,India,Hindi,Ambivert,Several times a week,Science Fiction,Low
ID2723,20,Germany,German,Ambivert,Rarely,Mystery & Thriller,Moderate
ID2724,18,Germany,German,Introvert,Several times a week,Fantasy,Moderate
ID2725,75,France,French,Introvert,Weekly,Fiction,High
ID2726,23,France,French,Extrovert,Several times a week,Self-Help,High
ID2727,65,Australia,English,Ambivert,Several times a week,Fantasy,Moderate
ID2728,47,United States,English,Ambivert,Weekly,History,High
ID2729,69,Italy,Italian,Extrovert,Monthly,Romance,High
ID2730,46,India,Hindi,Ambivert,Daily,Fantasy,Moderate
ID2731,27,India,Hindi,Ambivert,Daily,Fiction,Low
ID2732,27,India,Hindi,Ambivert,Daily,Poetry,Low
ID2733,60,Sweden,Swedish,Introvert,Monthly,Comics & Graphic Novels,Moderate
ID2734,27,India,Hindi,Introvert,Weekly,Science Fiction,Moderate
ID2735,71,Indonesia,Indonesian,Introvert,Daily,Romance,High
ID2736,72,United Kingdom,English,Extrovert,Monthly,Comics & Graphic Novels,Moderate
ID2737,40,China,Mandarin Chinese,Ambivert,Weekly,Mystery & Thriller,Low
ID2738,42,India,Hindi,Ambivert,Several times a week,Fiction,Moderate
ID2739,66,United States,English,Ambivert,Several times a week,Self-Help,High
ID2740,39,India,Hindi,Extrovert,Daily,Biography & Memoir,Low
ID2741,64,India,Hindi,Extrovert,Daily,Fiction,High
ID2742,57,Germany,German,Extrovert,Weekly,Science Fiction,Low
ID2743,21,United States,English,Ambivert,Monthly,Romance,Moderate
ID2744,45,Mexico,Spanish,Ambivert,Daily,Business,High
ID2745,44,United Kingdom,English,Introvert,Daily,Fiction,High
ID2746,69,United Kingdom,English,Introvert,Weekly,Fiction,Moderate
ID2747,25,China,Mandarin Chinese,Ambivert,Weekly,Fiction,High
ID2748,47,Indonesia,Indonesian,Ambivert,Several times a week,Science & Technology,Moderate
ID2749,48,Mexico,Spanish,Ambivert,Monthly,Self-Help,Moderate
ID2750,32,Mexico,Spanish,Introvert,Monthly,Fiction,Moderate
ID2751,55,Canada,English,Ambivert,Monthly,Science Fiction,Moderate
ID2752,72,India,Hindi,Introvert,Several times a week,Fantasy,High
ID2753,45,Netherlands,Dutch,Ambivert,Several times a week,History,Moderate
ID2754,71,Germany,German,Extrovert,Several times a week,Self-Help,Moderate
ID2755,39,Italy,Italian,Introvert,Daily,Fantasy,Moderate
ID2756,44,China,Mandarin Chinese,Introvert,Monthly,History,High
ID2757,28,Italy,Italian,Introvert,Rarely,Biography & Memoir,Moderate
ID2758,63,United Kingdom,English,Ambivert,Rarely,Mystery & Thriller,High
ID2759,73,India,Hindi,Ambivert,Monthly,Biography & Memoir,High
ID2760,18,China,Mandarin Chinese,Extrovert,Rarely,Mystery & Thriller,Low
ID2761,65,India,Hindi,Introvert,Several times a week,Science Fiction,Moderate
ID2762,33,United Kingdom,English,Ambivert,Monthly,Mystery & Thriller,Moderate
ID2763,34,Nigeria,English,Ambivert,Several times a week,Romance,Moderate
ID2764,68,India,Hindi,Extrovert,Monthly,Romance,Moderate
ID2765,22,Mexico,Spanish,Extrovert,Several times a week,Mystery & Thriller,High
ID2766,32,France,French,Introvert,Several times a week,Fiction,Moderate
ID2767,32,Italy,Italian,Ambivert,Several times a week,Biography & Memoir,High
ID2768,71,United Kingdom,English,Introvert,Weekly,Mystery & Thriller,Moderate
ID2769,22,Spain,Spanish,Introvert,Daily,Fiction,Low
ID2770,18,United States,English,Extrovert,Daily,Fiction,High
ID2771,30,China,Mandarin Chinese,Introvert,Weekly,Comics & Graphic Novels,Moderate
ID2772,64,India,Hindi,Extrovert,Weekly,History,High
ID2773,66,Germany,German,Extrovert,Weekly,Science Fiction,Moderate
ID2774,35,India,Hindi,Ambivert,Several times a week,Fantasy,High
ID2775,74,Netherlands,Dutch,Introvert,Several times a week,Romance,Moderate
ID2776,30,United States,English,Ambivert,Weekly,Fiction,High
ID2777,30,United States,English,Extrovert,Monthly,Science & Technology,Moderate
ID2778,37,Japan,Japanese,Ambivert,Weekly,Mystery & Thriller,High
ID2779,35,United States,English,Ambivert,Weekly,Mystery & Thriller,High
ID2780,39,United Kingdom,English,Extrovert,Daily,Science & Technology,Low
ID2781,49,Germany,German,Ambivert,Weekly,Science & Technology,Moderate
ID2782,18,India,Hindi,Ambivert,Daily,Poetry,Low
ID2783,18,Indonesia,Indonesian,Ambivert,Weekly,Romance,Low
ID2784,37,South Korea,Korean,Introvert,Weekly,Poetry,High
ID2785,61,South Africa,English,Ambivert,Several times a week,Fiction,Moderate
ID2786,23,United States,English,Ambivert,Monthly,History,Moderate
ID2787,57,Australia,English,Ambivert,Daily,Fantasy,High
ID2788,49,United Arab Emirates,Arabic,Introvert,Several times a week,Science Fiction,Moderate
ID2789,74,United States,English,Introvert,Several times a week,Biography & Memoir,Low
ID2790,48,United Arab Emirates,Arabic,Introvert,Daily,Self-Help,Moderate
ID2791,64,Canada,English,Introvert,Weekly,Romance,Moderate
ID2792,40,Germany,German,Introvert,Several times a week,Self-Help,Moderate
ID2793,72,United States,English,Ambivert,Daily,Biography & Memoir,Moderate
ID2794,56,Japan,Japanese,Extrovert,Several times a week,Mystery & Thriller,Moderate
ID2795,55,United Kingdom,English,Ambivert,Daily,Self-Help,Moderate
ID2796,60,Japan,Japanese,Introvert,Several times a week,Poetry,Moderate
ID2797,58,Spain,Spanish,Extrovert,Rarely,Self-Help,Moderate
ID2798,62,Canada,English,Extrovert,Daily,Fiction,Moderate
ID2799,50,United States,English,Ambivert,Weekly,Fiction,Low
ID2800,61,Japan,Japanese,Extrovert,Daily,Mystery & Thriller,Moderate
ID2801,19,United Arab Emirates,Arabic,Ambivert,Weekly,Mystery & Thriller,Moderate
ID2802,44,South Korea,Korean,Extrovert,Weekly,Romance,High
ID2803,68,India,Hindi,Ambivert,Daily,Self-Help,Low
ID2804,48,South Africa,English,Extrovert,Monthly,Fiction,Moderate
ID2805,38,Italy,Italian,Ambivert,Several times a week,Science & Technology,High
ID2806,26,China,Mandarin Chinese,Ambivert,Several times a week,Fiction,Low
ID2807,42,India,Hindi,Ambivert,Weekly,Biography & Memoir,Moderate
ID2808,69,United States,English,Extrovert,Rarely,Science Fiction,Moderate
ID2809,35,Germany,German,Ambivert,Weekly,Biography & Memoir,Moderate
ID2810,60,India,Hindi,Introvert,Several times a week,Fiction,Low
ID2811,50,France,French,Introvert,Several times a week,Fiction,High
ID2812,37,Italy,Italian,Ambivert,Rarely,Romance,Moderate
ID2813,62,Brazil,Portuguese,Ambivert,Monthly,Fiction,High
ID2814,28,Netherlands,Dutch,Introvert,Daily,Mystery & Thriller,Moderate
ID2815,59,Australia,English,Extrovert,Daily,Comics & Graphic Novels,Low
ID2816,70,United States,English,Ambivert,Several times a week,Fiction,Moderate
ID2817,44,Nigeria,English,Ambivert,Several times a week,Poetry,Moderate
ID2818,31,United States,English,Extrovert,Monthly,Fiction,Low
ID2819,55,Brazil,Portuguese,Introvert,Weekly,Mystery & Thriller,Moderate
ID2820,27,United States,English,Ambivert,Weekly,Fantasy,Moderate
ID2821,29,China,Mandarin Chinese,Ambivert,Weekly,Fiction,Low
ID2822,31,Germany,German,Ambivert,Weekly,Romance,Moderate
ID2823,22,Brazil,Portuguese,Ambivert,Several times a week,Science Fiction,Moderate
ID2824,35,Canada,English,Ambivert,Several times a week,Fantasy,High
ID2825,54,United States,English,Extrovert,Several times a week,Fantasy,Moderate
ID2826,69,South Korea,Korean,Extrovert,Several times a week,Fantasy,Low
ID2827,18,India,Hindi,Ambivert,Several times a week,Comics & Graphic Novels,Moderate
ID2828,29,France,French,Introvert,Weekly,Science Fiction,Low
ID2829,47,India,Hindi,Introvert,Monthly,Fiction,High
ID2830,31,Spain,Spanish,Ambivert,Several times a week,Mystery & Thriller,Moderate
ID2831,54,South Africa,English,Introvert,Several times a week,Fiction,Moderate
ID2832,56,United States,English,Ambivert,Rarely,Science Fiction,Moderate
ID2833,54,India,Hindi,Ambivert,Several times a week,Fiction,Moderate
ID2834,47,Netherlands,Dutch,Extrovert,Several times a week,Science Fiction,High
ID2835,54,India,Hindi,Ambivert,Monthly,Business,Moderate
ID2836,51,France,French,Extrovert,Daily,Mystery & Thriller,High
ID2837,35,South Africa,English,Extrovert,Monthly,Mystery & Thriller,Moderate
ID2838,33,India,Hindi,Ambivert,Weekly,Mystery & Thriller,High
ID2839,32,India,Hindi,Extrovert,Monthly,Fiction,Low
ID2840,35,India,Hindi,Ambivert,Several times a week,Romance,Moderate
ID2841,30,United States,English,Extrovert,Weekly,Romance,Moderate
ID2842,41,Australia,English,Extrovert,Monthly,Mystery & Thriller,High
ID2843,62,Sweden,Swedish,Introvert,Several times a week,Fantasy,Moderate
ID2844,75,South Korea,Korean,Introvert,Several times a week,Biography & Memoir,Moderate
ID2845,28,India,Hindi,Introvert,Weekly,History,Low
ID2846,37,Brazil,Portuguese,Extrovert,Rarely,Mystery & Thriller,Moderate
ID2847,56,Brazil,Portuguese,Extrovert,Weekly,Fiction,High
ID2848,18,India,Hindi,Ambivert,Monthly,Mystery & Thriller,High
ID2849,25,Mexico,Spanish,Ambivert,Rarely,Fiction,Moderate
ID2850,29,India,Hindi,Introvert,Rarely,Science Fiction,Moderate
ID2851,29,India,Hindi,Introvert,Weekly,Poetry,High
ID2852,44,Japan,Japanese,Extrovert,Daily,Mystery & Thriller,High
ID2853,70,Italy,Italian,Ambivert,Several times a week,Self-Help,Low
ID2854,22,India,Hindi,Ambivert,Daily,Self-Help,High
ID2855,58,South Korea,Korean,Introvert,Weekly,Mystery & Thriller,High
ID2856,58,Brazil,Portuguese,Ambivert,Monthly,Fiction,Moderate
ID2857,43,India,Hindi,Introvert,Several times a week,Romance,Moderate
ID2858,41,India,Hindi,Introvert,Rarely,History,Moderate
ID2859,37,Nigeria,English,Extrovert,Rarely,Science Fiction,Moderate
ID2860,75,Brazil,Portuguese,Extrovert,Daily,Self-Help,Moderate
ID2861,51,India,Hindi,Ambivert,Daily,Mystery & Thriller,High
ID2862,36,India,Hindi,Introvert,Weekly,Biography & Memoir,Low
ID2863,44,South Africa,English,Introvert,Weekly,Science Fiction,Moderate
ID2864,24,India,Hindi,Ambivert,Daily,Mystery & Thriller,Low
ID2865,50,India,Hindi,Introvert,Rarely,Mystery & Thriller,Moderate
ID2866,26,United States,English,Ambivert,Daily,Biography & Memoir,Moderate
ID2867,47,India,Hindi,Extrovert,Monthly,Self-Help,Moderate
ID2868,29,Indonesia,Indonesian,Ambivert,Monthly,Science Fiction,Moderate
ID2869,66,Brazil,Portuguese,Ambivert,Rarely,Self-Help,Low
ID2870,71,Italy,Italian,Introvert,Daily,Biography & Memoir,High
ID2871,46,United States,English,Ambivert,Several times a week,Mystery & Thriller,High
ID2872,46,Brazil,Portuguese,Ambivert,Daily,Mystery & Thriller,Moderate
ID2873,55,United Kingdom,English,Ambivert,Monthly,Self-Help,High
ID2874,70,Canada,English,Extrovert,Weekly,Science Fiction,Moderate
ID2875,19,South Africa,English,Extrovert,Daily,Fantasy,Moderate
ID2876,25,China,Mandarin Chinese,Extrovert,Weekly,History,Moderate
ID2877,19,India,Hindi,Ambivert,Several times a week,Fiction,Moderate
ID2878,38,United States,English,Introvert,Several times a week,Self-Help,Moderate
ID2879,73,United States,English,Extrovert,Several times a week,Self-Help,High
ID2880,32,China,Mandarin Chinese,Extrovert,Several times a week,Mystery & Thriller,High
ID2881,49,South Africa,English,Introvert,Weekly,Biography & Memoir,Moderate
ID2882,24,Canada,English,Ambivert,Weekly,Mystery & Thriller,Low
ID2883,45,Japan,Japanese,Ambivert,Several times a week,Comics & Graphic Novels,High
ID2884,65,India,Hindi,Introvert,Several times a week,Fantasy,Moderate
ID2885,41,India,Hindi,Ambivert,Weekly,Mystery & Thriller,Moderate
ID2886,43,South Korea,Korean,Introvert,Daily,Self-Help,High
ID2887,69,Japan,Japanese,Introvert,Weekly,Business,Moderate
ID2888,61,Japan,Japanese,Introvert,Monthly,Business,Moderate
ID2889,30,South Africa,English,Introvert,Daily,Science & Technology,High
ID2890,68,India,Hindi,Extrovert,Monthly,History,Low
ID2891,68,United Kingdom,English,Ambivert,Several times a week,Fiction,High
ID2892,19,France,French,Extrovert,Several times a week,Poetry,High
ID2893,36,United States,English,Introvert,Several times a week,Science & Technology,High
ID2894,19,Brazil,Portuguese,Ambivert,Weekly,Romance,High
ID2895,36,Mexico,Spanish,Extrovert,Several times a week,Biography & Memoir,High
ID2896,68,India,Hindi,Introvert,Several times a week,Science & Technology,Low
ID2897,59,Brazil,Portuguese,Ambivert,Several times a week,Science Fiction,Moderate
ID2898,56,Mexico,Spanish,Extrovert,Several times a week,Mystery & Thriller,Moderate
ID2899,64,Italy,Italian,Ambivert,Weekly,Self-Help,Moderate
ID2900,73,Sweden,Swedish,Ambivert,Weekly,Biography & Memoir,Moderate
ID2901,42,United States,English,Extrovert,Daily,Self-Help,Moderate
ID2902,56,Spain,Spanish,Ambivert,Daily,Fantasy,Moderate
ID2903,45,United Kingdom,English,Ambivert,Monthly,Biography & Memoir,Moderate
ID2904,61,South Africa,English,Introvert,Monthly,Business,Moderate
ID2905,49,Spain,Spanish,Extrovert,Rarely,Fantasy,High
ID2906,22,Germany,German,Extrovert,Rarely,Biography & Memoir,Moderate
ID2907,57,Germany,German,Extrovert,Weekly,Mystery & Thriller,High
ID2908,68,Netherlands,Dutch,Extrovert,Several times a week,Mystery & Thriller,High
ID2909,65,Australia,English,Extrovert,Monthly,Fantasy,Moderate
